Unnamed: 0,case_id,event_num_in_case,activity_name,department,resource_role,resource_id,start_timestamp_utc,end_timestamp_utc,duration_minutes,wait_time_minutes,queue_length_at_start,system_load_index_0to1,expected_duration_minutes,variance_to_expected,is_bottleneck_event,inbound_channel,region,customer_tier,industry,company_size_bucket,tech_maturity_1to5,risk_tolerance_1to5,priority,sla_hours,sla_breached,handoff_count_so_far,case_cycle_time_hours,weekday,hour_of_day,month
22,2f1fa392-bc03-4f4f-ae96-dade80634337,2,Receive Request,Operations,Manager,93fa3649-9f25-4d42-a8cd-c79c05b4bfb9,2025-02-21 13:08:02,2025-04-16 14:15:42,223.07860748996478,30.89484390697086,6,0.6534086461680224,16,0.510672443397682,1,API,US-Central,Gold,Financial Services,1-50,2,3,Low,105,0,3,24.00523733696652,Sunday,11,7
24,4491629e-071b-4004-b62a-184aeca89de7,1,Execute Task,Customer Success,Analyst,5528ca92-8f9a-4040-828a-39fcdf4b788d,2025-05-21 17:19:44,2025-05-23 19:13:40,15.15031292740372,15.774164330030658,3,0.2727271428995626,23,0.9676495689381279,1,Email,US-East,Standard,Energy,1-50,2,4,Medium,70,0,0,19.01496271751509,Tuesday,9,8
15,d2237713-a794-4a35-a37f-7904a3743016,5,Close Ticket,Customer Success,Manager,e04f7e22-ac17-45b8-8c92-f78203b1b27c,2025-04-25 19:42:16,2025-07-16 20:00:51,126.28855078845191,89.19579364319516,6,0.3710398477571446,43,0.8023055166132145,0,API,US-East,Gold,Financial Services,1-50,4,4,High,82,0,2,14.513826529243115,Tuesday,13,4
31,2d15d479-2eeb-45ee-895d-6d0e324d4c4a,4,Validate Request,Operations,Engineer,524a89fc-d5a5-4803-bf45-232c8b7aa8d0,2025-05-23 12:22:20,2025-04-30 22:42:46,27.52106202878841,126.80699987627705,0,0.6239364429291048,31,0.967492250441405,0,Email,US-East,Platinum,Software & SaaS,1001-5000,3,1,Medium,54,0,1,17.817432779949193,Monday,7,6
18,9fa0cfbb-433d-428e-b1ed-c2cc5d978624,4,Validate Request,Customer Success,Manager,23714cd6-26c5-4d92-a5e1-20e0986970f2,2025-05-09 22:26:16,2025-06-09 15:11:46,41.57478186820545,73.20529778396845,7,0.504067199089658,129,1.0322578087899636,0,API,US-Central,Gold,Financial Services,5000+,1,3,Medium,106,0,0,9.014772102115753,Friday,23,2
7,41926a6e-10e3-4c95-aa19-57558759ff06,1,Receive Request,IT,Coordinator,764591b1-ec42-4303-aa57-07aabb281e2b,2025-05-27 14:25:43,2025-05-09 05:01:56,19.221892557954902,19.359764499434984,2,0.6081361331581963,93,0.2646939859736812,1,API,US-Central,Gold,Software & SaaS,1001-5000,3,1,Low,22,0,1,13.004621850566863,Tuesday,9,6
6,f9993798-0555-4582-a2ba-30014a169ffc,8,Approve Budget (optional),IT,Engineer,cf829d48-64bd-43fa-be7b-6ea3465d0131,2025-03-16 19:26:29,2025-06-20 22:18:24,20.558723510111374,63.092295385046256,4,0.635644756548027,17,1.3860049579687541,1,API,US-East,Gold,Logistics,5000+,2,3,Medium,58,0,2,14.824413567415405,Tuesday,9,3
27,874f9e21-6579-454c-a00a-da7f2c2fbfd2,2,Assign Resource,Sales Support,Manager,9fa38066-0bf1-439e-92eb-eca79e229ce9,2025-03-06 14:02:31,2025-03-01 20:02:51,26.762046750256168,41.92832968321699,2,0.5124947533989361,288,0.7706754959501843,0,Email,US-East,Platinum,Retail,5000+,1,2,Medium,43,0,6,10.80528785440308,Friday,12,6
47,7ad942df-213f-4019-a2e1-58449f3e196d,8,Execute Task,Operations,VendorMgr,ecb8d724-80f6-4231-af44-4c16dc5fde15,2025-05-18 13:31:09,2025-07-02 09:46:54,5.709969720955364,63.14559410970989,7,0.430718682083418,31,-0.17097544617914923,1,Email,US-East,Standard,Financial Services,5000+,2,1,Medium,101,0,2,19.892358084935168,Tuesday,15,4
27,50c40b60-a568-4e43-ae57-131b6a950f01,1,Quality Check,Sales Support,QA Analyst,7940acac-a8a5-44db-941a-61707f87fd11,2025-03-18 22:09:21,2025-06-20 12:35:57,61.09601616172041,194.51155856742113,4,0.2683288052139111,120,-0.015762212697654654,0,Email,US-West,Platinum,Software & SaaS,1001-5000,2,3,Medium,74,0,2,10.425444576395133,Wednesday,20,5
23,0e72a928-9935-4b2c-9a94-fd6f0cc7fa89,2,Execute Task,Sales Support,Rep,063bc02a-51b7-4042-9b9a-a9f440a2b250,2025-06-21 20:17:05,2025-07-11 12:38:29,47.847848651961456,93.8609839311612,3,0.3534115368381451,26,0.43660809362199093,0,API,US-Central,Standard,Energy,1-50,1,2,Medium,22,0,3,22.4843919453674,Tuesday,16,2
29,3640dd86-ff42-48ba-bbd5-409f4afd9d6a,1,Quality Check,Operations,Analyst,c65e88a2-cd58-417b-9710-68153da21dd8,2025-05-23 06:42:26,2025-03-25 20:48:57,8.734653061306716,82.03250534374702,6,0.3666401413482458,63,0.8393465043606919,0,Email,US-East,Standard,Logistics,5000+,3,3,Medium,70,0,2,19.163432236264242,Wednesday,16,4
43,dc62ec40-35c6-42ba-8bfc-f8f994557246,5,Close Ticket,Finance,QA Analyst,ae0bc5c4-af0c-46e3-9825-3f9045b393e8,2025-05-02 20:05:06,2025-04-09 08:23:10,85.01878799335537,55.40878991582699,5,0.6411418973059078,86,0.2270004339113384,0,Email,US-West,Standard,Logistics,1-50,3,1,High,73,0,3,13.093049305821546,Tuesday,13,6
28,57f4fcae-1ae2-4f5d-aae6-585186711c1c,2,Receive Request,Customer Success,Rep,7e6fe473-a5aa-4d4c-8407-afb66ad6c4b0,2025-06-29 22:55:28,2025-04-20 12:45:39,197.06707210418259,74.07498135117397,3,0.4372570354896525,8,-0.1826845453301465,1,Email,US-Central,Platinum,Healthcare,5000+,2,4,Medium,117,0,1,13.818492834356555,Tuesday,7,5
19,9435abf4-d9b8-4753-bd8e-1addecda206f,2,Approve Budget (optional),QA,Coordinator,730c78cb-cdbc-47cb-b96c-d864b156f373,2025-02-11 17:10:19,2025-02-25 17:10:12,21.031454289764053,36.11977448074756,2,0.43914471392898163,187,0.7896402931190434,1,Email,US-East,Gold,Financial Services,1-50,3,3,Medium,81,0,1,16.379557631677123,Saturday,9,2
40,05ad3e9d-c941-473f-b21a-b9fcc660c9a7,1,Assign Resource,Operations,QA Analyst,a2d8d5a2-f17a-482b-90f7-eb6f1c32c3c5,2025-06-03 01:45:47,2025-02-26 14:57:31,18.526392784178327,80.94485195640436,2,0.20392063956263862,16,-0.2631619402131358,1,Email,US-West,Gold,Healthcare,5000+,2,3,Medium,71,0,1,21.006247139482365,Sunday,1,4
31,e6a1a432-da29-476b-b463-d825d29e13c4,5,Assign Resource,IT,Rep,827fd975-96ae-4ed5-8e70-ce4c5677b43f,2025-04-20 13:26:54,2025-06-24 09:18:53,137.15519718303446,50.46463013033336,6,0.642235636528505,24,0.5210550540143971,1,Email,US-Central,Gold,Logistics,5000+,1,4,Medium,74,0,0,16.07985202943157,Tuesday,11,3
47,adaaebc3-6511-43be-b26c-a02aeba89171,5,Quality Check,Finance,QA Analyst,94b87563-1788-41a5-9f49-62de899db323,2025-05-15 03:20:16,2025-05-31 14:43:46,64.85423430932374,33.925937901215796,5,0.2491179423920888,19,0.3771364652149045,1,Email,US-West,Gold,Retail,1-50,2,2,Medium,22,0,3,21.522632917473096,Sunday,17,3
27,b5d1b607-7b1d-4f3c-9aeb-b62f965795b2,8,Approve Budget (optional),IT,Coordinator,690f9419-b46f-4d44-b533-a0cc067f9830,2025-04-09 20:21:55,2025-03-21 01:30:12,36.72661013061275,95.39052776783686,4,0.34533509775058524,20,-0.3876707150476319,0,Email,US-East,Standard,Energy,1-50,2,2,Medium,48,0,2,16.36484251035754,Saturday,11,3
7,83210d00-2b22-4a34-9f16-2826861fa841,2,Approve Budget (optional),QA,Rep,5c8c3b92-ea40-4bc6-95f6-c23c9258323e,2025-07-07 16:05:19,2025-02-14 06:00:02,100.07607416102813,13.933814175740478,5,0.6631544614616758,21,1.3343291300042874,1,Email,US-East,Gold,Healthcare,1001-5000,3,4,Medium,22,0,2,19.703350480492148,Friday,15,6
5,4fabde73-31c0-4934-bcb2-bce07c4f96ac,4,Vendor Review (optional),Sales Support,Coordinator,db210ae5-e4e0-4d0c-ab0f-0b898b9fe03c,2025-04-30 08:13:13,2025-03-05 20:31:56,56.59630131648435,40.42636825426333,0,0.5788617183980915,11,0.3625543742247997,1,Portal,US-East,Gold,Financial Services,5000+,2,2,High,132,0,3,23.80802596050509,Tuesday,25,7
48,3908a693-461e-4a22-b03e-0e6c564391df,1,Execute Task,QA,QA Analyst,f8de033d-aae3-4b2a-8c81-ed095fa8c379,2025-05-09 17:01:00,2025-06-10 20:13:03,191.2191555147133,83.98459141791535,3,0.2326811776144325,72,-0.30129765226189936,0,Email,US-East,Platinum,Software & SaaS,5000+,2,3,Medium,58,0,1,17.523448343743887,Friday,13,6
49,45e10c64-2292-4527-b89d-1ef60f330c2b,3,Validate Request,IT,Coordinator,9bf69a13-9cb7-4a75-988b-4891b7c3d86a,2025-03-27 14:24:12,2025-03-07 03:37:38,41.645086573800235,123.54416728855689,3,0.18701649116627306,38,0.3801177351639333,0,Email,US-East,Standard,Retail,1001-5000,3,2,Medium,91,0,0,11.0570306301429,Friday,16,3
22,e5bec533-6d91-4466-a2b2-28a68360396b,3,Assign Resource,QA,Rep,be1222bf-d7fc-44fb-8830-b0d883e5ad58,2025-06-22 20:40:28,2025-02-12 13:44:41,66.46210834669112,76.80064865801891,6,0.3614826167461001,30,-0.6016506112683775,1,API,US-East,Platinum,Healthcare,5000+,1,4,High,42,0,1,15.453011050278302,Friday,13,5
19,55ceac59-3235-43f7-b5cd-b2ad8ec9bee5,5,Close Ticket,IT,Engineer,19e4d8d9-2086-4cde-a4a5-38ecbfe40918,2025-04-24 06:55:32,2025-03-06 13:38:59,134.9525128585829,37.3002347459521,1,0.28718216447498013,92,0.5526301033483726,1,API,US-West,Platinum,Software & SaaS,5000+,2,2,Medium,60,0,4,26.31082692418105,Sunday,7,5
46,2d02c7aa-b61f-4879-9d29-db66720e823a,6,Validate Request,Operations,VendorMgr,1f83844c-3161-47e7-a944-cf250aef0231,2025-03-14 05:25:57,2025-05-30 14:09:18,3.206733498003879,55.21363343606209,6,0.10954490504995718,190,0.8286152724670919,0,API,US-West,Platinum,Financial Services,5000+,3,2,Low,62,0,4,13.831925085477422,Friday,11,6
9,f859d7b8-e783-4cf6-a5f6-57bb0f2865ac,6,Vendor Review (optional),QA,Rep,62eeb280-ebae-4315-8e21-bc795db26761,2025-03-24 09:27:34,2025-03-15 20:40:07,140.20240435891515,68.53103387054844,8,0.25191692309117775,7,1.8446722423898516,1,Email,US-West,Platinum,Retail,51-200,3,3,Medium,88,0,0,8.609250000000001,Sunday,6,5
12,a87c5197-ce3b-42b5-afee-97aaf5e05a80,2,Close Ticket,IT,Coordinator,06f5899d-a6cd-4d4c-9679-f63fc8d16b86,2025-05-11 01:10:50,2025-05-09 08:41:47,24.881984638003413,152.7380835756402,1,0.045,166,0.40733470210713985,0,Email,US-West,Gold,Healthcare,1-50,3,2,Low,67,0,1,11.58534204716915,Saturday,18,6
34,4420e36a-3bb1-413a-8ea7-007ea8cecf0d,6,Close Ticket,Operations,Analyst,5aefe7f0-13bf-4d65-b56f-fa8d9ac43357,2025-03-25 17:37:00,2025-05-22 13:27:33,71.81709860003558,101.96758952278591,4,0.582324053215775,33,-0.010385674238918452,0,Email,US-Central,Gold,Energy,1-50,2,2,Medium,52,0,4,15.217430033104653,Thursday,19,5
19,035cab79-2cef-4ad5-a286-707c0c8eab14,4,Execute Task,IT,Coordinator,acec031b-1921-4d66-ad55-4dda5c0ad183,2025-05-04 13:51:34,2025-05-30 13:42:39,245.16302192122768,102.44072039221695,5,0.5697762479040884,9,0.4674169187795273,0,API,US-Central,Platinum,Software & SaaS,5000+,2,4,Medium,22,0,0,18.891241595764612,Friday,12,6
24,5d359a8d-a17b-42f2-a323-4e9c2ea417e7,3,Execute Task,IT,Engineer,790ac5c4-b554-4629-a777-3d9dd93f5fc7,2025-07-11 23:19:16,2025-06-06 17:29:15,30.69922214803057,59.42273153553273,6,0.6831479828326135,51,1.148345780846309,1,Portal,US-West,Gold,Software & SaaS,5000+,2,1,High,138,0,2,22.253681157101575,Tuesday,24,6
22,7cd3626a-90c9-4baf-99dc-9180b7920e6a,2,Receive Request,QA,Analyst,a6aac588-2a15-401e-929b-4a3bf3dd3b66,2025-06-29 10:10:13,2025-05-09 09:28:56,26.217877283544475,28.995074643162333,0,0.472524800943045,30,0.6298037362467941,0,API,US-West,Standard,Energy,51-200,3,3,Medium,56,0,3,12.277162541729457,Friday,11,3
29,93b38f6d-f413-4396-b13c-07850c29f213,3,Close Ticket,Customer Success,Coordinator,795ec237-b152-46ff-96f0-20b004de26d2,2025-07-09 06:32:03,2025-02-21 01:40:23,40.009573738493145,23.466292996677407,5,0.3127230141333449,79,0.812931879683136,1,API,US-West,Platinum,Retail,1001-5000,2,4,Medium,60,0,5,23.201314135965795,Friday,18,4
45,2b7292b1-80b8-480c-a678-6a395f885aaf,7,Vendor Review (optional),Operations,Rep,65af4f58-d3c8-494e-b93e-9577c2717801,2025-07-15 12:21:00,2025-05-28 23:38:03,9.163211408212897,47.14103843047427,4,0.6061342591815106,39,0.7728458947630639,0,Portal,US-East,Gold,Financial Services,1001-5000,1,2,Medium,54,0,2,20.083349575591075,Sunday,11,4
26,b83e22b7-d6a2-4c8f-aff9-d62fff4f99a4,4,Receive Request,Customer Success,Manager,c8a83ec3-5647-4304-91ed-d38ccff7c7fe,2025-05-10 01:46:50,2025-06-29 22:04:04,431.0212366165527,88.6774136722279,3,0.2622506073112355,48,0.6327985086596073,0,Email,US-East,Gold,Financial Services,1001-5000,4,3,High,113,0,0,21.825961759416206,Sunday,15,6
34,8dc5dbd4-3e46-46b0-b86d-5374b8ef6776,4,Receive Request,IT,Rep,57d52b55-9bb6-47d6-acd4-f9e165638143,2025-04-25 18:45:17,2025-04-09 03:17:08,40.52881981797273,41.53216013851349,8,0.13763273561151107,22,-0.42045089530250984,0,Email,US-East,Standard,Energy,51-200,2,2,Medium,52,0,1,21.444563266902616,Tuesday,4,5
0,e0d83370-4f63-4892-a36a-527472102298,3,Assign Resource,IT,Manager,84e25499-73b3-4191-a3b6-3d533ec8d022,2025-07-08 14:33:54,2025-06-29 15:15:53,240.4167609091403,81.83074629947744,4,0.3727475654624139,13,-0.45051398918216173,1,Email,US-East,Standard,Retail,1-50,1,4,Medium,57,0,6,14.475006162238762,Friday,9,3
24,641e5768-98dc-4a62-8ee9-5b16cf5d4649,9,Receive Request,QA,Coordinator,fd4fa3a8-2f61-4c1b-85ce-0cf3fd06259b,2025-03-07 15:05:42,2025-07-11 05:26:52,29.827668072733985,34.52170584552123,5,0.48405005814316576,70,-0.518409089687097,0,Portal,US-East,Gold,Retail,1-50,2,1,High,78,0,3,25.610230596988483,Friday,13,4
12,e1b893ee-ae19-4607-b826-dd620581f872,7,Receive Request,QA,Analyst,a6c9c631-0b1f-4113-9516-f1aa07c1f586,2025-06-18 15:02:50,2025-07-18 10:00:07,43.93526800833031,38.053543951214735,4,0.24022073101069907,20,-0.3076561663212016,0,Email,US-East,Platinum,Software & SaaS,1001-5000,3,3,High,108,0,4,23.12100462199355,Tuesday,18,5
7,41e65ff3-dc18-4c89-93cb-f70b39af53c6,2,Close Ticket,QA,Manager,199ee2d8-5408-4232-ae56-62b518b40fe9,2025-07-11 14:11:49,2025-02-22 14:48:27,114.74597382581304,138.7144280451879,4,0.19326013711265627,51,-0.24411040509365473,1,API,US-East,Standard,Energy,5000+,3,2,Low,71,0,2,16.914579771369645,Thursday,13,6
12,38f99ea7-d978-4d9e-8061-e45e04ccc352,3,Assign Resource,IT,Manager,c722d407-68f1-41dd-b001-19ab08328281,2025-05-15 17:58:25,2025-04-24 15:56:38,13.255383360748596,92.5352138741164,5,0.31899454703645247,145,1.3798273071470801,0,Email,US-West,Gold,Retail,1-50,4,2,High,73,0,1,23.62514786576312,Thursday,21,3
20,43aa4506-c648-40f7-929a-a3ba745683bb,3,Receive Request,Finance,Analyst,4b26cd70-f1aa-4189-a8c2-0610361405f2,2025-05-24 19:47:20,2025-06-08 20:49:17,38.04230803816311,46.98583384663953,6,0.4842215611810383,29,-0.03684055994239688,0,API,US-East,Gold,Logistics,1-50,2,2,Low,68,0,1,28.662333333333336,Tuesday,10,4
38,5f3ab4b4-c2f3-43e6-ac87-daa678339e92,4,Vendor Review (optional),Finance,VendorMgr,f53389e0-81c0-4aa7-b403-9c661fc4aeda,2025-05-06 17:01:04,2025-05-03 01:32:32,110.30085605417496,33.74870121055312,2,0.37310598087887165,67,0.4084395883092288,1,Email,US-Central,Platinum,Healthcare,51-200,2,3,High,58,0,2,21.545126857205343,Friday,7,4
5,b2999650-7f79-4f92-b14e-efc0e48d2b2a,2,Receive Request,QA,Manager,8fae7f00-287d-46b4-b48b-e67d6ee78abf,2025-04-04 14:03:00,2025-05-30 14:55:24,33.858068712067634,103.80715757518088,4,0.7348,33,0.21869920284956498,0,Email,US-West,Gold,Energy,51-200,3,1,Medium,127,0,4,8.609250000000001,Friday,24,4
25,7c0f354f-5dbe-4c5b-bda4-cde43c1403ac,5,Execute Task,Customer Success,Engineer,8fc1390d-8113-4813-a43a-303c5a8d8f35,2025-05-29 12:04:07,2025-07-01 18:10:10,25.466905048786145,99.1650350795204,4,0.37497195047912085,24,0.4601271729769481,0,Email,US-Central,Standard,Software & SaaS,5000+,2,3,High,48,0,0,8.609250000000001,Sunday,3,4
18,3c9f44bc-c03b-4209-a806-54a804defeb4,7,Quality Check,QA,Analyst,e1390902-56b8-4e4b-a854-416a6737bca2,2025-04-09 20:26:00,2025-03-21 14:42:13,137.41804610378938,85.36810793856803,1,0.5517549725766768,7,0.39199299018532646,1,API,US-East,Platinum,Healthcare,1-50,3,3,Medium,84,0,4,18.025888947457084,Friday,8,5
20,63171e4a-e439-4e3f-93a1-ff7a2dabda4a,1,Execute Task,Sales Support,Engineer,ed09e448-96c2-42cb-b055-40420e7c872d,2025-07-06 03:07:17,2025-07-16 20:23:10,185.7754360171724,50.96224137060184,2,0.11326475500796085,33,-0.3399369386735454,0,Email,US-East,Gold,Logistics,5000+,3,2,High,55,0,0,11.93763525189655,Wednesday,13,6
39,b4f24817-c9da-4ff3-bce9-bfc915e5eb0a,2,Execute Task,IT,Rep,8106500a-e6f8-4209-bccb-68df8f0ee06a,2025-03-06 17:38:44,2025-07-16 01:33:36,219.69638691893397,28.56611843426675,6,0.5191079039667417,29,0.6832542096699898,0,Portal,US-Central,Standard,Logistics,51-200,2,3,Medium,89,0,2,12.853886435192322,Tuesday,11,4
32,7ee9f185-c573-48bf-bae2-da7b80cc6879,3,Execute Task,Customer Success,Analyst,d121b3dd-17ba-4184-9eb9-e9594fb734fe,2025-06-20 14:58:57,2025-06-19 13:29:12,20.800445903823324,56.48651671866241,3,0.309922030213578,15,-0.021922263940768516,1,API,US-West,Standard,Software & SaaS,5000+,1,2,High,70,0,2,17.78517455207758,Tuesday,13,2
44,ff3af0da-b592-41f6-baaa-ef2abfa63964,3,Validate Request,Customer Success,Engineer,33a58f69-064d-464f-9161-00c4ef0a6374,2025-05-07 17:48:14,2025-05-28 20:12:25,23.008835721974293,138.678519031308,9,0.4002617786422607,5,-0.04043847181341631,1,API,US-Central,Standard,Retail,1001-5000,3,2,High,79,0,3,14.672549492599668,Friday,13,5
22,0f8f69bb-2f3d-4e18-80f1-0d5a6b70091d,8,Assign Resource,Sales Support,Coordinator,9ee4d9b6-6ea7-4969-a9b8-7267bee290d8,2025-03-02 20:16:46,2025-04-23 10:55:51,25.7774992732118,32.116922177919776,6,0.7348,7,0.1841602878234614,1,Email,US-West,Gold,Software & SaaS,51-200,4,2,Medium,74,0,2,20.961931787059346,Tuesday,25,2
14,298a6e8d-0793-48b1-a4e9-1167a7f5cd6f,6,Approve Budget (optional),QA,Analyst,983d670d-bf5a-4fbe-814f-1084aea388a6,2025-03-25 17:08:02,2025-02-18 17:38:33,90.43582644123369,58.75244746769084,5,0.32788218140603986,194,0.7998427015599736,1,API,US-West,Gold,Logistics,5000+,3,1,Low,39,0,3,21.60572254211502,Friday,11,7
21,0b285807-be6e-468a-acfa-02f4a5e5866d,6,Receive Request,Operations,Coordinator,19a2fa70-97f8-42b6-9311-f341186f624a,2025-02-25 12:24:00,2025-05-23 05:04:32,11.9969405900189,160.17130430808263,7,0.14132293099564353,35,0.008583205302988506,0,API,US-West,Platinum,Retail,5000+,3,2,Medium,70,0,2,11.335283519260312,Tuesday,15,4
28,5da97d29-4897-46ab-9e69-f7b54a6f8a07,3,Receive Request,IT,Manager,e837bd33-96d1-4a57-b242-bc182c819cc1,2025-06-13 03:32:18,2025-04-17 11:26:30,12.733021556427328,47.05280639022237,5,0.172407096688844,8,0.40398022105222847,1,Portal,US-East,Gold,Healthcare,5000+,3,1,Medium,22,0,3,18.03361679849299,Wednesday,13,5
27,9dc81e60-2bac-4c84-b400-147cc51d878b,3,Execute Task,Finance,Analyst,22a6dee9-17fc-4de5-ae2a-42c5283a9742,2025-05-05 03:00:29,2025-07-18 15:38:32,19.954952639146704,52.60834742355244,4,0.4365694290368091,19,0.575678505896897,1,API,US-East,Standard,Software & SaaS,51-200,3,2,Medium,78,0,2,14.067517448202253,Friday,1,6
9,15cf18ba-b43b-4be9-b678-819ee8c9396a,1,Quality Check,Customer Success,Manager,8ace31e9-f038-4ceb-8af1-9cc83bead7e2,2025-02-21 15:20:13,2025-05-13 15:36:09,15.75815242479313,24.30535268328968,1,0.42575765948601113,34,0.4950819140438791,0,Portal,US-East,Gold,Retail,1-50,4,1,Medium,57,0,3,20.27760433691546,Saturday,5,4
26,df6503ba-fd32-4682-bc63-232c928830d0,5,Receive Request,Operations,Manager,adf9a441-584e-45a3-a9b1-00ec8854d23e,2025-04-11 10:55:42,2025-05-02 14:27:25,107.72085566780193,84.51017531368744,5,0.417470842972837,53,0.4648586891128451,0,Email,US-East,Gold,Software & SaaS,1-50,1,2,Low,65,0,3,15.485577642015535,Monday,1,5
28,1bb5ba14-eadb-4bdc-8058-1459d86590ac,5,Approve Budget (optional),QA,Analyst,29c7d0e5-d1df-46ac-967d-bec2b270eb41,2025-05-23 17:09:26,2025-07-02 03:05:53,100.33074395046316,35.72105418023857,7,0.14580676731484415,27,-0.42140669341903064,0,Email,US-East,Platinum,Retail,51-200,2,2,High,73,0,2,21.35229063285295,Tuesday,6,5
54,29a1fffe-e339-4feb-a52f-9467998d6137,6,Receive Request,QA,Manager,f276cb45-0555-4bf0-a17b-258355cdbfd4,2025-06-17 15:21:47,2025-03-26 09:24:03,25.504342348105936,21.36512095230889,3,0.7348,244,0.4233477135135389,1,API,US-Central,Gold,Retail,1001-5000,2,3,Medium,76,0,4,16.195131371600255,Tuesday,11,8
52,8c741304-39fd-4073-8b40-3888fe9e6450,3,Vendor Review (optional),IT,Analyst,a507fa6c-a52f-47a0-a775-66dc388574c4,2025-02-25 12:54:18,2025-04-18 20:37:43,34.54946451015319,31.226664030688816,0,0.6940771675155515,255,-0.1515756352954884,0,API,US-West,Gold,Logistics,1-50,3,2,Medium,22,0,3,24.59792385830868,Wednesday,18,8
12,e79457e5-dc5f-49df-9af6-1d893fddd884,4,Execute Task,QA,Coordinator,f45fb5a1-3ccf-4987-83f0-ed03ba21246f,2025-06-08 23:19:35,2025-05-16 20:45:42,2.9105034903968523,65.03900054262269,2,0.42808243249518496,50,-0.6181284373058198,1,API,US-West,Standard,Energy,1001-5000,2,1,Medium,61,0,3,17.91148396104741,Friday,21,4
20,1840acb1-2bcc-4ddc-b95b-a854e2cdb491,4,Execute Task,Customer Success,Manager,9f8b9b67-3360-455f-8c6f-90ca3cdf7937,2025-06-13 09:15:58,2025-02-14 01:16:18,26.16513291055959,21.02384902152746,7,0.09883507652263895,24,0.09795228937616535,0,Portal,US-East,Gold,Financial Services,1-50,3,2,Medium,79,0,1,8.747854134640843,Friday,25,7
3,5484d623-9076-405c-9ed3-a6e5e821d0e0,6,Close Ticket,Sales Support,Coordinator,cd4912fc-e854-4194-b6c7-d85b01e032d0,2025-06-25 20:43:03,2025-04-11 20:47:54,157.39961075725955,23.767905959362746,4,0.7179903727990791,50,0.06693321768943689,0,Email,US-West,Platinum,Financial Services,1-50,3,4,High,118,0,6,19.431720755231403,Sunday,13,2
16,5be2b635-ecf9-49de-bb09-8485d42c82ce,1,Approve Budget (optional),QA,Manager,dd267a08-e69f-443b-8690-8fd2d9a10b0e,2025-04-08 14:10:05,2025-04-29 05:14:14,24.70641552297703,81.16740141927568,7,0.6287466308083132,9,1.8689,0,API,US-East,Gold,Retail,51-200,1,1,Low,149,0,5,15.009726954383293,Sunday,13,4
29,ae22b714-446a-44d2-a362-f5283af93fc8,5,Close Ticket,QA,Manager,89cfe2d8-828e-43d6-9a78-e193de9c9334,2025-02-19 23:03:47,2025-04-02 16:31:40,13.391743466442298,54.47079387436177,4,0.4225979914584527,90,0.8921505767445557,0,Email,US-Central,Gold,Retail,51-200,1,3,Medium,131,0,1,8.609250000000001,Friday,3,6
42,bdae6189-9a77-42d1-b81e-a01bccb491bc,4,Validate Request,Operations,Coordinator,c6e183d5-941e-4d2a-a955-e57570b3ac0e,2025-03-28 11:08:43,2025-03-04 05:59:45,180.96216251964367,32.01668612193308,3,0.641096626191758,40,0.7862291509316225,1,Email,US-Central,Standard,Logistics,5000+,3,3,Medium,50,0,3,14.88068486188573,Friday,6,2
14,553ea987-3f4a-4b70-8e20-389f1242f2ba,2,Execute Task,Sales Support,Manager,34f79842-0205-4711-8ccb-c83dd0667db6,2025-06-02 12:06:55,2025-03-05 12:10:24,13.08501743401496,46.54942444468616,8,0.3035477436234715,11,0.12826689559240836,1,Email,US-East,Standard,Retail,51-200,2,4,Medium,88,0,4,19.360031393354895,Wednesday,18,8
15,2ef8e0ec-41fe-45c7-8297-fbb64987b13c,1,Assign Resource,Operations,QA Analyst,dc8fcca5-c305-469b-bea0-3f6435f5b0c5,2025-04-22 06:54:42,2025-03-19 20:28:20,216.45970912397067,170.8674098973741,3,0.21065452554142602,19,0.2510604058782444,0,Email,US-West,Platinum,Retail,5000+,4,3,Medium,105,0,3,20.504832430891252,Sunday,25,7
0,2b485ec4-dce0-426c-89b3-3a84ab534a59,4,Close Ticket,QA,Engineer,1cf9d491-bd7e-4ba8-bd46-45c4eb0cd242,2025-03-11 22:02:36,2025-02-18 01:13:14,581.244,128.08352621172642,3,0.4334743558391689,60,1.7727419713290826,0,API,US-West,Standard,Software & SaaS,1-50,3,3,High,92,0,2,19.94505079324663,Monday,21,4
22,328d0cda-342e-4b6a-8ff2-00b78515ad42,7,Assign Resource,IT,Manager,dbd2e8f8-1acf-4463-905d-d7d838a4cac3,2025-02-28 20:21:04,2025-07-04 13:36:33,37.769381272860095,53.27855345473813,5,0.09253223661308707,7,0.002307487850653156,0,Email,US-West,Gold,Retail,1-50,1,3,Low,71,0,1,16.44160248557271,Friday,9,8
9,92e47d3a-7bc7-464b-9eae-448bde9cde6e,7,Validate Request,IT,Manager,082296c1-5ffc-415f-a8d1-3a180d56e3ec,2025-05-16 18:02:46,2025-06-11 09:24:59,157.3705150945689,95.46165899458475,3,0.18077489480223838,14,0.4940298592278046,1,Email,US-East,Gold,Logistics,1001-5000,2,2,Low,82,0,3,14.651374043073591,Thursday,5,6
